age,hours_per_week,workclass,education,marital_status,occupation,race,gender,income
40,55,-2,-3,-4,-4,-1,-1,>=50k
23,40,-2,-7,-2,0,-1,0,<50k
25,40,-2,-1,-4,0,-1,-1,<50k
44,60,-1,-1,-2,-3,-1,-1,<50k
43,25,-2,-5,-4,-1,-1,0,>=50k
31,55,-2,-7,-4,-1,-1,-1,>=50k
33,40,-2,-1,-4,0,-1,-1,<50k
41,40,-2,-5,-4,-1,-1,-1,>=50k
29,30,-1,-4,-4,0,-1,-1,<50k
32,40,-3,0,-2,-5,-1,-1,<50k
78,15,-2,-2,-4,0,-1,-1,<50k
64,40,-1,-5,-4,-1,-1,-1,>=50k
58,50,-2,-7,-4,-1,-1,-1,>=50k
55,30,-3,-2,-1,-5,-1,-1,<50k
20,40,-2,-5,-2,-1,-1,0,<50k
35,40,-2,-1,-4,-3,-1,-1,<50k
27,40,0,-5,-4,0,-1,-1,<50k
37,50,-1,-5,-4,-3,-1,-1,>=50k
42,40,-2,0,-2,-1,-1,0,<50k
47,35,0,-2,-4,-1,-1,-1,<50k
29,40,-2,-5,-2,0,0,0,<50k
33,24,-2,-2,-2,-3,-1,0,<50k
44,40,-2,-1,-1,-1,0,0,<50k
70,40,-2,-2,-1,-2,-1,0,<50k
25,78,-2,-5,-2,0,-1,-1,<50k
24,10,0,-7,-2,-1,-1,0,<50k
42,40,0,-7,0,-1,0,0,<50k
53,50,-2,-7,-4,-1,0,-1,>=50k
39,60,-2,-7,0,-1,0,0,<50k
72,40,-1,-5,-4,0,-1,-1,<50k
43,44,-1,-2,-2,-3,-1,0,<50k
25,40,0,-1,-4,-2,-1,-1,<50k
37,45,-2,0,-4,-4,-1,-1,>=50k
27,40,-2,-5,-2,0,-1,0,<50k
39,50,-2,-6,-4,-4,-1,-1,>=50k
64,24,-1,-5,-4,0,-1,-1,<50k
29,50,-1,-5,-2,0,-1,-1,>=50k
50,50,-2,-7,-4,-1,-1,-1,>=50k
33,40,-2,-2,-2,-2,-1,0,<50k
18,20,-2,-5,-2,-3,-1,0,<50k
20,32,-2,-2,-2,0,-1,-1,<50k
32,50,-2,-1,-3,-2,-1,0,<50k
45,40,-2,-1,0,-1,-1,0,<50k
48,40,-2,-5,-4,0,0,0,<50k
20,40,-3,-1,-2,-5,-1,0,<50k
23,40,-2,-5,-2,0,-1,0,<50k
34,48,0,-7,-4,-2,-1,-1,>=50k
43,40,-2,-7,-3,-1,-1,-1,>=50k
44,40,-2,-7,-4,-3,0,-1,>=50k
47,40,-1,-1,-4,-2,0,-1,>=50k
47,40,-2,-5,-4,0,0,0,<50k
46,20,0,-2,-2,-2,0,0,<50k
19,40,-2,-5,-2,-3,-1,0,<50k
51,40,-2,-5,-4,-1,-1,-1,<50k
41,40,-1,-5,-3,-1,-1,-1,<50k
37,40,-2,-2,-3,-2,0,0,<50k
31,40,-2,-5,-2,0,-1,-1,<50k
25,40,-2,-5,-2,-2,-1,-1,<50k
46,40,-2,-1,-4,-2,-1,-1,>=50k
53,45,-1,-5,-4,0,-1,-1,>=50k
47,40,0,-6,-2,-4,-1,0,<50k
28,50,-2,-5,-4,-1,-1,-1,>=50k
60,46,-1,-1,-4,0,-1,-1,<50k
43,40,-2,-5,-4,0,-1,-1,<50k
45,50,-1,-5,-4,0,-1,-1,>=50k
28,40,-2,-2,-2,0,-1,-1,<50k
19,30,-2,-2,-2,0,-1,-1,<50k
51,70,-1,-3,-4,-4,0,-1,>=50k
19,35,-2,-5,-2,0,-1,-1,<50k
64,60,-2,-6,-4,-4,-1,-1,>=50k
44,60,-2,-6,-4,-1,-1,-1,>=50k
21,48,-2,-5,-2,0,-1,-1,<50k
33,40,-2,-5,-2,-4,-1,-1,<50k
63,40,-2,-7,-4,-2,0,-1,>=50k
44,40,-3,-5,-2,-5,0,0,<50k
44,35,0,-4,-4,-4,-1,-1,>=50k
28,70,0,-5,-2,-1,-1,0,<50k
24,40,-2,-7,-2,-3,-1,-1,<50k
20,20,0,-1,-2,-1,0,0,<50k
21,24,-3,-1,-2,-5,-1,0,<50k
20,40,-2,-5,-2,0,-1,-1,<50k
21,40,-2,-5,-2,0,0,-1,<50k
34,52,0,-1,-4,0,0,-1,<50k
17,15,-2,-2,-2,-3,-1,0,<50k
35,40,-2,-2,-3,-2,0,0,<50k
26,40,-2,-5,-2,0,-1,-1,<50k
35,70,-2,-5,0,0,-1,-1,<50k
25,40,-2,-5,-2,0,-1,-1,<50k
27,40,-1,-1,-4,-2,-1,-1,<50k
52,40,0,0,-4,-2,-1,-1,>=50k
43,50,-1,-7,-2,-4,-1,0,<50k
36,50,-2,-4,-4,-3,-1,-1,>=50k
37,40,-2,-5,-2,0,-1,-1,<50k
58,40,-2,-5,-2,-1,-1,0,<50k
25,45,-2,0,-2,0,-1,-1,<50k
54,40,-2,-4,-4,-2,-1,-1,<50k
42,60,-3,-1,-4,-5,-1,-1,<50k
65,65,-1,-7,-4,-1,-1,-1,>=50k
44,45,-2,-5,-2,0,0,0,<50k
61,40,-2,-2,-4,0,-1,-1,<50k
29,40,-2,-5,-4,0,0,-1,<50k
34,40,-2,-1,-4,0,-1,-1,>=50k
24,40,0,-1,-2,-2,-1,0,<50k
40,42,-2,0,-4,-2,-1,-1,>=50k
42,60,-1,-3,-4,-4,-1,-1,>=50k
50,40,-2,-5,-2,0,-1,-1,<50k
18,20,-3,-5,-2,-5,-1,0,<50k
49,40,-2,-5,-4,0,-1,-1,<50k
38,40,-2,-5,0,0,-1,-1,<50k
41,45,-2,-5,-4,-1,0,-1,<50k
70,5,-1,-1,-2,-1,-1,-1,<50k
51,40,-2,-1,-4,0,-1,-1,>=50k
24,40,-2,-7,-2,-4,-1,0,<50k
57,48,-1,-5,-4,0,-1,-1,>=50k
22,20,-2,-1,-2,-1,-1,0,<50k
31,40,-2,-1,-4,0,-1,-1,>=50k
28,40,-2,-1,-4,-2,-1,0,<50k
45,50,-1,-5,-4,-1,-1,-1,<50k
39,40,-2,-5,-4,0,-1,-1,>=50k
26,40,-2,-1,-2,-3,-1,0,<50k
38,40,-2,-5,-4,0,0,-1,<50k
38,60,-1,-4,-4,-4,0,-1,>=50k
19,20,-2,-5,-2,0,-1,-1,<50k
36,40,-3,-5,-4,-5,-1,-1,>=50k
30,44,-2,-5,-4,0,-1,-1,<50k
28,40,-2,-4,-4,-4,-1,-1,>=50k
53,40,-2,-2,-2,0,0,-1,<50k
32,38,-2,-7,-2,-4,-1,-1,<50k
57,60,-1,-3,-4,-4,-1,-1,>=50k
47,40,-2,-4,0,-4,-1,0,<50k
36,56,-2,-1,-4,0,-1,-1,<50k
21,38,-2,-2,-2,-3,-1,0,<50k
25,40,0,-7,-4,-2,-1,-1,>=50k
37,40,-2,-5,0,-2,-1,0,<50k
31,30,-2,-5,0,-2,-1,0,<50k
43,50,-2,-5,-4,0,-1,-1,<50k
61,25,-2,-5,0,-3,-1,0,<50k
56,35,-2,-1,-4,-1,-1,-1,<50k
35,40,-2,-7,-4,-1,0,-1,<50k
59,38,-2,-2,-3,-2,0,0,<50k
44,55,-1,-1,-4,0,-1,-1,>=50k
47,40,-2,-4,0,-4,-1,0,<50k
44,55,-2,-7,-4,-4,-1,-1,>=50k
64,40,-2,-1,-4,-2,-1,-1,<50k
26,45,-2,-5,-4,0,-1,-1,<50k
53,40,-2,-7,-4,-1,-1,-1,>=50k
50,40,-2,-7,-4,0,-1,-1,<50k
30,20,-3,-5,-4,-5,-1,0,<50k
46,44,-2,-5,0,-1,-1,0,<50k
45,50,-1,-5,-4,-3,-1,-1,>=50k
44,40,0,-5,-2,-1,-1,0,<50k
59,48,-1,-1,-4,-1,-1,-1,>=50k
65,40,-1,-6,-4,-1,-1,-1,>=50k
23,40,-2,-5,-2,0,0,0,<50k
33,38,-2,-1,0,-1,0,0,<50k
34,35,-2,-5,0,-3,-1,0,<50k
38,40,-2,0,0,-1,-1,0,<50k
62,35,-2,-7,-4,-1,-1,-1,>=50k
21,40,-2,-1,-2,-3,-1,-1,<50k
41,8,-2,-5,-4,0,-1,-1,<50k
35,40,-2,-5,-2,0,-1,-1,<50k
62,45,0,-1,0,-2,-1,-1,<50k
53,40,-2,-5,-4,0,-1,-1,>=50k
69,16,0,-1,-4,0,-1,-1,<50k
19,16,-1,-1,-2,-3,-1,0,<50k
47,40,-2,-7,-4,-1,-1,-1,>=50k
52,90,-1,-1,-4,-3,-1,-1,>=50k
54,40,-2,-5,-4,0,-1,-1,<50k
58,10,-3,-5,-4,-5,-1,-1,<50k
30,73,-2,-5,-4,0,-1,-1,>=50k
39,25,-2,-5,-4,-1,-1,0,<50k
73,75,-2,-7,-4,-4,-1,-1,<50k
64,40,-2,-7,-4,-3,-1,-1,<50k
32,40,-2,-5,-2,0,-1,-1,<50k
51,40,-2,-5,-4,-4,-1,-1,>=50k
57,40,-2,-7,-2,-3,-1,-1,<50k
25,40,-2,-5,-2,0,-1,-1,<50k
53,40,-2,-5,-4,-2,0,-1,<50k
39,25,-2,-1,-2,-2,-1,0,<50k
49,16,-2,-5,0,-1,-1,0,<50k
23,40,0,-7,-2,-4,-1,0,<50k
28,55,-2,-7,-2,-4,-1,-1,>=50k
46,50,-2,-4,-4,-4,-1,-1,>=50k
40,40,-2,-1,-2,0,0,-1,<50k
24,50,-2,-5,-4,0,-1,-1,<50k
20,40,-3,-5,-2,-5,-1,-1,<50k
50,8,-2,-2,-4,-2,-1,-1,<50k
24,40,-3,-7,-2,-5,-1,0,<50k
35,40,-2,-5,-4,-1,-1,-1,<50k
33,46,0,-7,-2,-4,-1,0,<50k
54,40,0,-7,0,-1,-1,-1,<50k
35,45,0,-5,-4,0,-1,-1,<50k
31,40,0,-5,-4,-2,-1,-1,>=50k
47,40,-1,-1,-4,0,-1,-1,<50k
48,20,-2,-5,0,-3,-1,0,<50k
33,55,0,0,-2,-1,-1,-1,<50k
35,40,-2,-7,-4,-1,-1,-1,>=50k
20,10,-3,-1,-2,-5,-1,0,<50k
36,40,-2,-2,-2,0,0,-1,<50k
30,55,-2,-7,-2,-1,-1,0,<50k
39,55,-2,-1,-4,0,-1,-1,>=50k
25,40,-2,-1,-2,0,0,-1,<50k
40,35,-2,-5,0,-2,-1,0,<50k
25,40,-1,-5,-4,-1,-1,-1,<50k
33,40,-2,-5,-4,0,-1,0,<50k
53,40,0,-1,0,0,-1,-1,<50k
18,10,-2,-2,-2,-2,-1,-1,<50k
41,40,-2,-5,-2,0,0,-1,<50k
25,50,-2,-7,-4,-4,-1,-1,<50k
66,50,-1,-2,-1,0,-1,-1,<50k
53,40,-2,-1,0,-1,-1,0,<50k
27,40,-2,-5,-4,0,-1,-1,<50k
28,40,-2,-5,-3,-3,0,0,<50k
23,40,-2,-5,-2,0,0,-1,<50k
29,80,-1,-2,0,0,-1,-1,<50k
26,40,-2,-1,-4,-1,-1,0,<50k
26,42,-2,-5,-2,0,-1,-1,<50k
26,35,-2,-2,-2,-2,-1,-1,<50k
38,40,-2,-5,-4,0,-1,-1,<50k
36,40,-2,-2,-4,0,-1,-1,<50k
34,45,-2,-1,-4,0,-1,-1,>=50k
32,40,0,-5,-2,-1,-1,-1,<50k
57,50,-1,-5,-4,0,-1,-1,>=50k
31,40,-2,-1,0,-1,-1,0,<50k
38,38,-2,-7,-2,-1,-1,0,<50k
39,40,-2,-5,0,-2,0,0,<50k
35,40,-2,-5,-4,0,-1,-1,<50k
18,20,-2,-2,-2,-2,-1,0,<50k
75,8,-3,-1,-4,-5,-1,-1,<50k
28,40,-2,-5,-2,-2,0,-1,<50k
41,55,-1,-4,-2,-1,-1,0,<50k
39,40,0,-2,-4,0,-1,-1,>=50k
31,40,0,-1,-2,-2,-1,-1,<50k
38,38,0,-5,0,-1,-1,0,<50k
43,38,0,-1,0,-1,0,0,<50k
27,40,-2,-5,-4,0,-1,-1,<50k
42,55,-2,-4,-4,-4,0,-1,>=50k
46,36,-2,-7,-3,-4,0,0,<50k
20,40,-2,-5,-2,-1,-1,0,<50k
42,20,-2,-1,0,-4,-1,0,<50k
69,40,-2,-5,-1,-1,-1,0,<50k
47,35,0,0,-4,-1,-1,0,<50k
49,40,0,-5,-4,0,-1,-1,<50k
20,30,-2,-1,-2,-1,-1,0,<50k
52,15,-2,-2,-4,-3,-1,0,<50k
33,59,-2,-2,-4,-2,-1,-1,<50k
18,6,-2,-2,-2,-2,-1,0,<50k
55,55,-1,-5,-3,0,-1,0,<50k
61,40,-2,-2,-4,0,0,-1,<50k
61,40,0,-1,-4,-1,-1,-1,>=50k
39,45,-2,-7,0,-1,-1,-1,>=50k
30,40,-2,-1,-4,0,-1,-1,<50k
61,40,-2,-5,0,-1,0,0,<50k
36,15,-2,0,-4,-3,-1,0,<50k
34,50,-2,-1,-4,0,-1,-1,<50k
53,40,-2,-4,-4,-4,0,-1,>=50k
38,36,-2,0,-4,-2,-1,0,>=50k
46,50,-2,-7,-4,-1,-1,-1,>=50k
27,40,0,-5,-4,0,-1,-1,<50k
32,40,-1,-2,-3,0,-1,0,<50k
60,60,0,-7,-1,-4,-1,0,>=50k
23,40,-2,-7,-2,-1,-1,-1,<50k
29,50,-2,-7,-2,-4,-1,0,>=50k
22,50,-2,-5,-2,0,-1,-1,<50k
25,35,-2,-5,-2,-3,-1,-1,<50k
29,48,-2,-7,-4,0,-1,-1,<50k
90,30,0,-5,-4,0,-1,-1,<50k
37,40,0,-5,0,-1,-1,0,<50k
32,38,-2,-5,-2,0,0,-1,<50k
18,40,-2,-5,-4,-2,0,-1,<50k
35,65,-2,-1,-2,-2,-1,0,<50k
50,40,-2,-2,-4,0,-1,-1,<50k
54,40,-2,-5,-4,0,-1,-1,>=50k
43,45,-2,-7,-4,-1,-1,-1,>=50k
28,65,-1,-5,-2,-1,-1,-1,>=50k
51,40,-2,-2,-4,0,-1,-1,<50k
31,42,-2,-1,-2,0,-1,-1,<50k
69,40,-2,-5,-3,0,0,0,<50k
57,40,-2,-7,-4,-1,-1,-1,>=50k
71,14,-3,-1,-1,-5,-1,0,<50k
28,40,-2,-2,0,0,-1,0,<50k
28,80,-3,-2,-3,-5,-1,-1,<50k
25,95,-2,-5,-2,0,-1,-1,<50k
49,30,-1,0,-4,0,-1,-1,<50k
52,40,-2,-2,-4,0,-1,-1,<50k
23,40,-2,-7,-2,-4,-1,-1,<50k
32,40,-2,-2,-4,0,-1,-1,<50k
31,50,-2,-1,-2,-3,0,0,<50k
30,50,-2,-5,-2,0,-1,-1,<50k
24,60,-2,-5,-4,0,-1,-1,<50k
45,66,-2,0,-4,0,-1,-1,<50k
30,40,-2,-5,-4,0,-1,-1,<50k
52,55,-2,-7,-4,-1,-1,-1,>=50k
42,25,0,-5,0,-1,0,0,<50k
49,40,-2,-5,-4,0,-1,-1,<50k
20,30,-2,-5,-2,-2,-1,-1,<50k
25,40,-2,-7,-2,-1,-1,0,<50k
41,55,-2,-2,-4,-2,-1,-1,<50k
55,40,-2,-5,0,-3,0,0,<50k
31,50,-1,0,-4,-1,-1,-1,<50k
25,40,0,-7,-2,-2,0,0,<50k
32,40,-2,-5,-4,-1,-1,-1,<50k
29,40,0,-1,-2,-1,-1,-1,<50k
37,40,-2,-5,0,-2,0,0,<50k
52,40,-2,-2,-1,-2,-1,0,<50k
19,15,-2,-1,-2,-1,-1,0,<50k
21,24,-3,-1,-2,-5,-1,-1,<50k
43,40,-2,0,0,0,-1,-1,<50k
39,40,0,-1,-4,-1,-1,-1,<50k
40,40,-1,-1,-4,0,-1,-1,>=50k
54,40,-2,-2,-3,-2,-1,0,<50k
35,40,-2,-7,0,-3,-1,-1,<50k
34,40,-2,0,-2,-2,-1,0,<50k
35,40,-2,-1,-4,-4,-1,-1,>=50k
57,40,-2,-6,-4,-4,0,-1,>=50k
26,40,-2,-7,-2,-2,-1,0,<50k
55,15,-1,-7,-1,-3,-1,0,<50k
51,40,-2,-7,-3,-1,-1,0,<50k
35,30,-2,0,-2,0,0,-1,<50k
31,40,-2,-5,-4,0,-1,-1,<50k
17,8,-2,-2,-2,-1,-1,0,<50k
38,40,-2,-5,-4,0,-1,0,<50k
39,50,0,-3,-4,-4,-1,-1,>=50k
29,45,-2,-5,-4,0,-1,-1,<50k
39,40,-2,0,0,-3,-1,0,<50k
42,40,-2,-1,-4,-4,-1,-1,>=50k
46,50,0,-4,-4,-1,-1,-1,>=50k
73,25,-2,-2,-4,0,-1,-1,<50k
47,40,0,-1,0,-4,-1,0,<50k
28,70,-2,-5,-2,-3,-1,0,<50k
27,40,-2,-2,-2,-3,-1,-1,<50k
38,40,-2,-3,-2,-1,-1,-1,>=50k
19,35,-2,-5,-2,-3,-1,-1,<50k
60,40,0,0,0,-4,-1,-1,>=50k
24,40,-2,-1,-2,0,-1,-1,<50k
52,40,-2,-2,-4,0,-1,-1,<50k
36,45,-2,-7,0,-1,-1,0,<50k
26,40,0,-4,-2,-4,-1,0,<50k
28,16,0,-7,-2,-4,-1,-1,<50k
38,50,-1,-7,-4,0,-1,-1,>=50k
47,50,-2,-4,-4,-1,-1,-1,>=50k
50,40,-2,-7,0,-1,-1,0,>=50k
27,40,-2,-5,-4,-3,-1,-1,<50k
47,40,-2,-1,-1,-4,-1,0,<50k
36,40,-2,-2,-4,0,-1,0,<50k
49,40,-2,-5,0,0,0,-1,<50k
68,48,-3,-1,-4,-5,-1,-1,>=50k
63,40,-2,-5,0,-1,-1,0,<50k
36,70,-2,-5,-4,0,-1,-1,>=50k
42,35,-2,-1,0,-1,-1,0,<50k
28,45,-2,-4,-2,-1,0,0,<50k
68,8,-3,-5,-4,-5,-1,0,<50k
38,22,-2,-5,-4,-1,-1,0,<50k
43,40,-2,-7,-4,-4,-1,-1,>=50k
49,40,-2,-1,-4,-4,-1,-1,>=50k
59,40,-2,-5,0,0,-1,0,<50k
25,40,-2,-7,-4,-3,-1,-1,>=50k
26,36,-2,0,-2,-4,-1,0,<50k
59,48,-2,-1,0,-4,-1,0,<50k
34,45,-2,-1,-4,0,-1,-1,<50k
34,43,-2,-4,-4,-4,0,-1,>=50k
67,24,-2,-5,-1,-2,-1,0,<50k
45,44,-2,0,0,-1,-1,0,<50k
64,40,-2,-2,-4,0,0,-1,<50k
51,38,-2,-4,-4,-4,-1,-1,>=50k
31,55,-2,-7,-4,-3,-1,-1,>=50k
42,45,-1,-7,-4,-1,-1,-1,>=50k
65,40,-2,-2,-4,-2,0,-1,<50k
23,20,-2,-1,-2,-1,-1,-1,<50k
31,45,-2,-1,-4,0,-1,-1,<50k
33,40,-2,-2,0,0,-1,0,<50k
17,35,0,-2,-2,0,-1,-1,<50k
63,46,-2,-4,-4,0,-1,-1,<50k
48,60,-2,-5,-4,0,-1,-1,>=50k
45,40,0,0,-4,0,-1,-1,<50k
17,10,-2,-2,-2,0,-1,-1,<50k
26,40,0,-5,-4,0,-1,-1,<50k
38,40,0,-1,0,-2,0,0,<50k
29,40,-2,-5,-4,-1,-1,0,<50k
44,32,-2,-1,-1,-1,-1,0,<50k
43,40,0,-4,-4,0,-1,-1,<50k
39,40,0,-7,-4,-1,-1,-1,<50k
43,40,-2,-5,-2,-2,0,-1,<50k
23,45,-2,-5,-2,-1,-1,0,<50k
19,40,-2,-5,-2,-2,0,0,<50k
49,40,-1,-2,-4,0,-1,-1,<50k
52,40,-2,-1,-4,0,-1,-1,<50k
32,50,-2,-5,-4,0,-1,-1,<50k
38,40,-2,-7,-4,0,-1,-1,<50k
25,25,-3,-2,-2,-5,-1,0,<50k
44,40,-2,-1,0,0,-1,-1,<50k
63,40,-2,-2,-4,-3,-1,-1,<50k
42,60,0,-5,-3,-2,0,0,<50k
21,40,-2,-1,-2,-3,-1,-1,<50k
32,40,-2,-1,-4,0,-1,-1,<50k
24,50,-1,-5,-3,-2,-1,0,<50k
50,40,0,-5,-4,0,-1,-1,<50k
26,80,-1,-7,-4,-3,-1,-1,>=50k
35,35,-2,-5,-4,-1,-1,-1,<50k
31,44,-2,-7,-4,0,-1,-1,>=50k
24,66,-2,-2,-2,0,0,-1,<50k
40,56,-2,-5,-4,0,-1,-1,<50k
31,55,-2,-7,-2,-1,-1,-1,<50k
43,40,-2,-5,-2,0,-1,-1,<50k
44,35,-2,-5,-4,-3,-1,-1,>=50k
40,40,-2,-7,-2,-4,-1,0,<50k
75,25,-3,-2,-4,-5,-1,-1,<50k
52,42,0,-1,-4,-2,-1,-1,<50k
51,40,-1,-2,-4,0,-1,-1,<50k
39,40,0,-7,-4,-4,-1,-1,<50k
40,50,-2,0,-4,-3,-1,-1,>=50k
40,35,-1,-1,-2,0,-1,-1,<50k
33,40,-2,-5,-4,0,-1,-1,<50k
38,60,0,-1,-4,-2,-1,-1,>=50k
29,50,-2,0,0,0,-1,-1,<50k
37,37,-2,-1,0,-1,0,0,<50k
37,45,-2,-5,-4,0,-1,-1,>=50k
19,40,-2,-5,-2,0,-1,-1,<50k
46,40,0,-5,-4,0,0,-1,<50k
46,40,-2,0,-4,-1,-1,-1,>=50k
37,30,-2,-1,-2,-2,0,-1,<50k
34,40,-2,-1,-3,-1,0,0,<50k
38,43,-2,-1,0,-1,-1,0,<50k
26,40,-2,-5,-4,0,-1,-1,<50k
34,35,-2,-7,-2,-2,-1,0,<50k
57,40,-2,-7,-4,-4,-1,-1,<50k
33,65,-2,-2,-2,0,-1,-1,<50k
26,40,0,-1,-2,-2,-1,-1,<50k
20,84,-2,-5,-2,-3,-1,0,<50k
38,60,-2,-7,-4,-4,-1,-1,>=50k
61,6,-2,-1,-4,-2,-1,-1,<50k
36,45,-1,-6,-4,-4,-1,-1,>=50k
61,40,-3,-5,-4,-5,-1,-1,>=50k
17,16,-2,-1,-2,0,-1,-1,<50k
40,40,-2,-1,-4,0,0,-1,>=50k
18,16,-2,-2,-2,-2,-1,-1,<50k
21,32,-2,0,-2,-3,-1,0,<50k
41,40,-2,-5,-2,-2,-1,-1,<50k
46,40,-2,-2,-3,0,-1,0,<50k
55,40,0,-5,-4,-1,-1,-1,<50k
27,52,-2,0,-2,-3,-1,-1,<50k
39,42,-2,-5,-4,-2,-1,-1,<50k
36,48,-2,-5,-2,0,0,-1,<50k
51,40,-2,-1,-4,0,-1,-1,<50k
27,40,-2,-7,-2,-3,-1,-1,<50k
30,40,0,-7,-4,-4,-1,-1,>=50k
42,47,-2,-5,0,-3,-1,-1,<50k
23,20,-2,-7,-2,-2,-1,0,<50k
56,40,-2,0,-4,-1,-1,-1,>=50k
41,50,-1,-1,-4,0,-1,-1,<50k
49,46,-2,-5,-4,0,-1,-1,<50k
46,60,0,0,0,0,0,0,<50k
54,40,-2,-5,-4,0,-1,-1,<50k
38,43,-2,-1,-4,0,-1,-1,>=50k
45,50,-1,-3,-4,-4,0,-1,>=50k
50,30,-1,-3,-4,-4,-1,-1,>=50k
22,40,-2,-1,-2,-3,-1,0,<50k
31,40,-2,-5,-2,0,-1,-1,<50k
27,30,-2,-5,0,-2,-1,-1,<50k
34,40,-2,-5,-4,0,-1,-1,<50k
46,30,-2,-2,-2,0,-1,-1,<50k
47,60,-2,-7,-4,-3,-1,-1,>=50k
36,40,0,0,-4,-2,0,-1,<50k
22,40,-2,-5,-2,0,-1,-1,<50k
51,45,-2,-5,-4,-3,-1,-1,<50k
43,30,-2,-1,0,-2,-1,-1,<50k
54,50,-2,-1,-1,-4,-1,-1,<50k
24,40,-2,-2,-2,0,0,0,<50k
29,55,-2,-3,-2,-4,0,-1,<50k
40,38,0,-1,0,-1,-1,0,<50k
18,20,-2,-2,-2,-2,-1,-1,<50k
31,50,-2,-7,-2,-1,-1,-1,<50k
57,40,-2,-6,-4,-2,-1,-1,>=50k
32,40,-2,-4,-2,-1,0,0,<50k
48,40,-2,-4,-4,-1,-1,-1,>=50k
24,35,-2,-1,-4,0,-1,-1,<50k
24,22,-2,0,0,-2,-1,0,<50k
24,40,-2,0,-4,0,-1,-1,<50k
49,30,0,-7,-4,-4,-1,0,>=50k
27,70,-1,-5,-4,0,-1,-1,<50k
37,40,-2,-1,0,-2,-1,0,<50k
33,60,-2,-1,-4,0,-1,-1,>=50k
19,25,-2,-1,-2,-3,-1,-1,<50k
45,40,-2,-7,-4,-1,-1,0,>=50k
54,40,0,-4,0,-4,-1,0,<50k
47,40,-2,-5,0,0,-1,-1,<50k
22,22,-2,-1,-4,-3,0,0,<50k
20,40,-2,-5,-2,-2,-1,-1,<50k
36,40,-2,-2,-4,0,-1,-1,<50k
49,40,-3,-5,-4,-5,-1,-1,<50k
58,40,-1,-2,-4,0,-1,-1,>=50k
20,40,-3,-1,-2,-5,-1,0,<50k
34,40,-1,-7,0,-3,-1,0,<50k
36,44,-2,-4,-4,-4,-1,0,>=50k
28,60,0,-7,-2,-1,0,0,<50k
38,40,0,0,0,-1,-1,-1,<50k
32,40,-2,-2,-2,0,0,-1,<50k
35,60,-1,-5,-4,-1,-1,-1,<50k
51,60,-1,0,-4,-3,-1,-1,<50k
33,45,-2,-1,-2,-1,-1,-1,<50k
71,15,-2,-4,0,-4,-1,0,<50k
48,40,-2,-4,-4,-4,-1,-1,>=50k
53,50,-1,-5,-4,-3,-1,-1,<50k
40,40,-2,0,-4,-1,-1,-1,>=50k
64,5,-1,-5,-4,-3,-1,-1,<50k
42,48,0,-5,-4,-1,-1,-1,>=50k
25,40,-2,-5,-4,0,-1,-1,>=50k
66,50,-2,-1,-1,-3,-1,0,>=50k
59,40,0,-4,-2,-4,-1,0,>=50k
42,55,-1,-1,-4,-1,-1,-1,>=50k
24,40,-2,-5,-2,0,-1,-1,<50k
19,25,-2,-5,-2,0,-1,0,<50k
26,24,-2,-1,-2,-3,-1,0,<50k
22,30,-2,-5,-2,-2,0,-1,<50k
33,40,-2,-1,-4,-3,-1,-1,<50k
63,12,-2,-2,-2,0,-1,-1,<50k
20,30,-2,-1,-2,0,-1,-1,<50k
33,40,-2,-2,-4,0,-1,-1,<50k
57,45,-3,-2,-4,-5,-1,0,<50k
56,40,-2,-5,-4,0,-1,-1,<50k
70,24,-1,0,-4,0,-1,-1,>=50k
42,40,-2,-5,-4,-2,-1,-1,>=50k
25,40,0,-7,-2,-4,0,0,<50k
28,40,-2,-1,-4,0,-1,-1,>=50k
80,40,-1,-5,-4,-2,-1,-1,<50k
36,40,-2,-2,-2,0,0,0,<50k
37,40,-2,-4,-4,-1,-1,-1,>=50k
38,60,-2,-5,-4,-1,-1,-1,>=50k
52,35,0,-5,-3,-2,-1,0,<50k
49,40,-2,-5,-1,-1,-1,0,<50k
30,40,-2,-5,-4,0,-1,-1,<50k
36,50,-2,-1,-4,-3,0,-1,>=50k
70,35,-1,-3,-4,-4,-1,-1,>=50k
55,62,-2,-1,-1,0,-1,-1,>=50k
25,40,-2,-7,-1,-1,-1,0,<50k
59,40,-2,-5,-4,0,-1,0,>=50k
22,40,-2,-1,-2,0,-1,-1,<50k
41,50,0,0,-3,0,-1,-1,<50k
62,45,-2,-5,-4,-1,-1,-1,>=50k
54,40,-2,-5,-2,-1,-1,0,<50k
38,40,-2,-5,-2,-2,0,0,<50k
52,40,-2,-5,-4,-4,-1,-1,>=50k
36,40,-2,-2,-4,0,-1,-1,<50k
74,30,-1,-5,-4,-1,-1,-1,>=50k
35,15,-1,-2,-4,-2,-1,0,<50k
41,40,-2,-2,0,-1,0,-1,<50k
30,40,-2,0,-4,-2,-1,0,<50k
25,48,-2,-5,-4,0,-1,-1,<50k
35,60,-2,-1,-2,-1,-1,-1,>=50k
38,50,-2,-7,-4,-1,-1,-1,>=50k
34,40,0,-4,-4,0,-1,-1,>=50k
48,50,-2,-4,-4,-1,-1,-1,>=50k
50,15,-1,-2,-2,-2,0,0,<50k
19,40,-2,-5,-2,-1,-1,0,<50k
51,40,-2,-1,-4,-3,-1,-1,<50k
39,40,-2,-7,0,-1,-1,-1,<50k
